ID,SMILES,Mutagenicity
18774-09-9,CC1(OO)c2ccccc2c3ccccc13,mutagenic
2213-63-0,Clc1nc2ccccc2nc1Cl,non-mutagenic
64920-33-8,OC1C(O)c2ccc3c(ccc4ccccc34)c2C5OC15,mutagenic
5405-53-8,[O-][N+](=O)c1ccc2c(Cc3cc(ccc23)[N+](=O)[O-])c1,mutagenic
610-28-6,OC(=O)c1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
2400-17-1,CNc1snc2ccccc12,non-mutagenic
121808-62-6,OC(=O)C1CSCN1C(=O)C2CCC(=O)N2,non-mutagenic
55691-69-5,[O-][N+](=O)c1ccc2c3ccccc3c4ccc(c1c24)[N+](=O)[O-],mutagenic
83053-58-1,CCCOc1cc2C(=O)CCc2c3ccc4ccccc4c13,non-mutagenic
145438-96-6,CNC(=O)c1c(ncn1C)N(C)N=O,non-mutagenic
33419-42-0,COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(OC4OC5COC(C)OC5C(O)C4O)c6cc7OCOc7cc26,non-mutagenic
499-12-7,OC(=O)C\C(=C\C(=O)O)\C(=O)O,non-mutagenic
130536-40-2,OC1C=Cc2cccnc2C1O,non-mutagenic
95840-05-4,OC1C=CC2OC2C1O,mutagenic
10373-78-1,CC1(C)C2CCC1(C)C(=O)C2=O,non-mutagenic
135086-93-0,Oc1c2nc3ccccc3c2nnn1\N=C\c4ccc(Cl)cc4,mutagenic
147151-61-9,CC12CCC3C(CCC4CC(CCC34C)OC(=O)\C=C\c5cccc(c5)N(CCCl)CCCl)C1CCC(=O)N2,mutagenic
513-88-2,CC(=O)C(Cl)Cl,mutagenic
NOCAS_M35,C[C@@H](O)CN(C[C@@H](C)O)N=O,mutagenic
80789-74-8,OS(=O)(=O)c1ccc2NC(=O)C(=O)c2c1,mutagenic
119613-13-7,CCCC(=O)OCc1cccc(c1)[N+](=O)[O-],non-mutagenic
112022-05-6,CN(C)CCNC(=O)c1cccc2cc3ccccc3cc12,mutagenic
112309-61-2,CC1=C(Cl)C(=O)OC1O,mutagenic
244-63-3,c1ccc2c(c1)[nH]c3cnccc23,mutagenic
NOCAS_M270,N[C@H](CS)C(=O)O,mutagenic
619-23-8,[O-][N+](=O)c1cccc(CCl)c1,mutagenic
NOCAS_M157,CCN(CC)CCC[C@@H](C)Nc1cc(OC)cc2cccnc12,mutagenic
80-54-6,CC(CC=O)c1ccc(cc1)C(C)(C)C,non-mutagenic
120388-69-4,O=Nc1ccc2ccc3c4ccccc4cc5ccc1c2c35,mutagenic
58-14-0,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,non-mutagenic
5443-49-2,Br\C(=C/c1ccccc1)\C=O,mutagenic
627-93-0,COC(=O)CCCCC(=O)OC,non-mutagenic
61996-71-2,OS(=O)(=O)Oc1ccc2ccc3c4ccccc4cc5ccc1c2c35,non-mutagenic
2465-27-2,CN(C)c1ccc(cc1)C(=N)c2ccc(cc2)N(C)C,mutagenic
4097-53-4,Oc1c(cc(cc1[N+](=O)[O-])c2ccccc2)[N+](=O)[O-],mutagenic
65945-06-4,Oc1ccc2c(ccc3c4ccccc4ccc23)c1,mutagenic
279242-17-0,CC(C)(C)c1ccc(cc1)c2ccc(cc2)N=O,mutagenic
77094-11-2,Cc1cc2ncccc2c3nc(N)n(C)c13,mutagenic
3764-01-0,Clc1cc(Cl)nc(Cl)n1,non-mutagenic
1064-48-8,Nc1c(N=Nc2ccc(cc2)[N+](=O)[O-])c(cc3cc(c(N=Nc4ccccc4)c(O)c13)S(=O)(=O)O)S(=O)(=O)O,mutagenic
610-67-3,CCOc1ccccc1[N+](=O)[O-],mutagenic
71382-44-0,N1C2C1c3cc4ccccc4cc3c5ccccc25,mutagenic
NOCAS_M159,C=C[C@H]1CO1,mutagenic
1212-29-9,S=C(NC1CCCCC1)NC2CCCCC2,non-mutagenic
5633-20-5,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,non-mutagenic
106532-61-0,CCC(=O)\N=C\1/SN(C(=O)CC)c2ccc(cc12)[N+](=O)[O-],mutagenic
98-37-3,Nc1cc(ccc1O)S(=O)(=O)O,non-mutagenic
2082-79-3,CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,non-mutagenic
35001-52-6,CCOc1ccc(cc1NC(=O)C(=O)Nc2ccccc2CC)C(C)(C)C,non-mutagenic
75-17-2,ON=C,non-mutagenic
773-76-2,Oc1c(Cl)cc(Cl)c2cccnc12,non-mutagenic
95186-19-9,Nc1nc(c(CCO)c2ncnn12)c3ccccc3,non-mutagenic
37853-59-1,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,non-mutagenic
142534-71-2,CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,non-mutagenic
67410-22-4,Nc1ccc2ccc3ccccc3c2n1,mutagenic
31555-54-1,ClC(=C1OC(=O)C(=C1Cl)Cl)Cl,mutagenic
6730-83-2,CC12CCCC(C)(C1CCC34CC(CCC23)C(=C)C4)C(=O)O,non-mutagenic
141691-42-1,Cn1c(N)nc2ccc(cc12)C#N,mutagenic
1689-84-5,Oc1c(Br)cc(cc1Br)C#N,non-mutagenic
921-14-2,CC(C)N(N)C(C)C,mutagenic
119914-60-2,CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4,non-mutagenic
674-82-8,C=C1CC(=O)O1,non-mutagenic
172374-58-2,CC(=O)Nc1ccc(Oc2ccc(cc2)N(O)C(=O)C)cc1,mutagenic
NOCAS_M452,CCCC[C@@H](CC)COCCCN,non-mutagenic
NOCAS_M299,Cn1c(ncc1[N+](=O)[O-])[C@H]2NC(CO)(CO)CO2,mutagenic
145439-03-8,CNc1ncn(C)c1C(=O)N(C)N=O,mutagenic
1066-40-6,C[Si](C)(C)O,non-mutagenic
329-71-5,Oc1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
119-90-4,COc1cc(ccc1N)c2ccc(N)c(OC)c2,mutagenic
5862-77-1,CCOc1ccc(N)cc1N,mutagenic
159092-68-9,[O-][N+](=O)c1cccc2c3ccccc3cc(c12)[N+](=O)[O-],mutagenic
106428-28-8,CC12CCCC(C)(C1CCC34CC(O)(CCC23)C(=C)C4=O)C(=O)O,mutagenic
157730-36-4,Cn1c(N)nc2nc3ccncc3cc12,non-mutagenic
581-50-0,c1ccc(nc1)c2cccnc2,mutagenic
88133-11-3,CCOCCc1c(nc(N)n2ncnc12)c3ccccc3,non-mutagenic
98736-51-7,COC(=O)c1ccc(CN(C)N=O)cc1,non-mutagenic
107759-11-5,CCOC(=O)N(N=O)C(CCC=O)c1cccnc1,mutagenic
486-56-6,CN1C(CCC1=O)c2cccnc2,non-mutagenic
14170-43-5,Nc1cc(c2cccc(c2c1)S(=O)(=O)O)S(=O)(=O)O,non-mutagenic
150-90-3,OC(=O)CCC(=O)O,non-mutagenic
634-91-3,Nc1cc(Cl)c(Cl)c(Cl)c1,non-mutagenic
129927-37-3,CCNCC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c2ccccc2,non-mutagenic
106-58-1,CN1CCN(C)CC1,non-mutagenic
95933-74-7,N\C(=N/O)\c1cc(O)c(O)c(O)c1,mutagenic
124-40-3,CNC,non-mutagenic
87-83-2,Cc1c(Br)c(Br)c(Br)c(Br)c1Br,non-mutagenic
NOCAS_M44,O[C@@H]1c2ccccc2c3ccc(cc13)[N+](=O)[O-],mutagenic
98114-61-5,OCCCN=N,mutagenic
75-07-0,CC=O,non-mutagenic
335-76-2,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-mutagenic
93673-34-8,O1C2C1c3cc4cc5ccccc5cc4c6cccc2c36,mutagenic
107-19-7,OCC#C,mutagenic
117929-13-2,[O-][N+](=O)c1cc2CCc3cc(cc4CCc(c1)c2c34)[N+](=O)[O-],mutagenic
62018-89-7,OCCCCN(CCO)N=O,mutagenic
60878-02-6,[O-][N+](=O)c1oc(\C=N\c2snc3ccccc23)cc1,mutagenic
173216-45-0,OCC(CN=N#N)Cc1ccccc1,mutagenic
118326-90-2,Brc1ccc2C3CCCCC3C=Cc2c1,non-mutagenic
52547-00-9,Cc1cc(N)sn1,mutagenic
330-55-2,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,mutagenic
87009-12-9,OC(CN=N#N)CN1C=CC(=O)NC1=O,mutagenic
86-30-6,O=NN(c1ccccc1)c2ccccc2,non-mutagenic
33813-20-6,S=C1SSC2=NCCN12,non-mutagenic
NOCAS_M347,COC(=O)[C@H]([C@H]1CCCCN1)c2ccccc2,non-mutagenic
18458-01-0,Cc1ccc(CC2CO2)cc1,mutagenic
105-60-2,O=C1CCCCCN1,non-mutagenic
76180-96-6,Cn1c(N)nc2c3cccnc3ccc12,mutagenic
NOCAS_M16,C[C@@H](O)CN(C)N=O,mutagenic
91254-96-5,Oc1cc2cccc3ccc4c(ccc1c4c23)[N+](=O)[O-],mutagenic
115085-17-1,O1C=CC=Cc2c1c3cc4ccccc4cc3c5ccccc25,mutagenic
82789-18-2,OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)c4ccccc4,non-mutagenic
91575-29-0,CC(=O)Nc1ccc(Cc2ccc(NC(=O)C)c(Cl)c2)cc1Cl,mutagenic
84987-77-9,ClCCOC\C(=C/Cl)\Cl,mutagenic
1204-60-0,O=Cc1cccc(c1)c2ccccc2,non-mutagenic
104535-31-1,CC(O)Cc1cc(N)cc(c1N)[N+](=O)[O-],non-mutagenic
23564-05-8,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,mutagenic
108-59-8,COC(=O)CC(=O)OC,non-mutagenic
95-85-2,Nc1cc(Cl)ccc1O,mutagenic
29927-08-0,Cc1cc2nc(N)sc2cc1C,mutagenic
65002-17-7,CC(C)(S)C(=O)NC(CS)C(=O)O,non-mutagenic
194-69-4,c1ccc2c(c1)ccc3c2ccc4ccc5ccccc5c34,mutagenic
158729-28-3,Clc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1Cl,non-mutagenic
92180-79-5,Cc1nc2ccc3c(nc(N)n3C)c2nc1C,mutagenic
88-74-4,Nc1ccccc1[N+](=O)[O-],non-mutagenic
109-97-7,c1cc[nH]c1,non-mutagenic
2314-97-8,FC(F)(F)I,mutagenic
161697-03-6,Cc1nc2ccc(N)c(C)c2nc1C,mutagenic
2940-63-8,COC1=CC(=O)C(=O)C(=C1)C(C)(C)C,non-mutagenic
59229-75-3,Cc1c(N)cc(cc1N)[N+](=O)[O-],mutagenic
68107-25-5,C[C@H]1C[C@H]2OC(=O)[C@H](C)[C@H]2C[C@@]3(C)[C@H](O)C[C@H](O)C[C@H]13,mutagenic
78415-72-2,Cc1nc(O)c(cc1c2ccncc2)C#N,non-mutagenic
75321-20-9,[O-][N+](=O)c1cc(c2ccc3cccc4ccc1c2c34)[N+](=O)[O-],mutagenic
65734-38-5,CC(=O)NNc1ccc(CO)cc1,mutagenic
2234-13-1,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,non-mutagenic
105708-67-6,CC(=O)OC1Cc2cc3cccc4ccc5ccc1c2c5c34,mutagenic
6637-88-3,Cc1cc(c(N)c(N=Nc2ccc(cc2C)c3ccc(N=Nc4ccc(O)c(c4)C(=O)O)c(C)c3)c1N)S(=O)(=O)O,mutagenic
100-16-3,NNc1ccc(cc1)[N+](=O)[O-],mutagenic
NOCAS_M397,CC[C@@H](C)[C@H](C)CO,non-mutagenic
19866-61-6,[O-][n+]1cc2cccnc2cn1,non-mutagenic
63390-12-5,Nc1ccc(cc1Cl)c2cc(Cl)c(N)c(Cl)c2,mutagenic
142044-38-0,[O-][n+]1cccc2C3OC3C=Cc12,non-mutagenic
156-59-2,Cl\C=C/Cl,non-mutagenic
621-42-1,CC(=O)Nc1cccc(O)c1,non-mutagenic
24305-27-9,NC(=O)C1CCCN1C(=O)C(Cc2c[nH]cn2)NC(=O)C3CCC(=O)N3,non-mutagenic
60877-92-1,Oc1ccc(\C=N\c2snc3ccccc23)cc1,mutagenic
31125-05-0,CC(=O)c1ccc(cc1)N=O,mutagenic
NOCAS_M280,CC(C)NC[C@@H]1CCc2cc(CO)c(cc2N1)[N+](=O)[O-],mutagenic
80-15-9,CC(C)(OO)c1ccccc1,mutagenic
82-33-7,Nc1ccc(N)c2C(=O)c3c(cccc3[N+](=O)[O-])C(=O)c12,mutagenic
139-13-9,OC(=O)CN(CC(=O)O)CC(=O)O,non-mutagenic
303-98-0,COC1=C(OC)C(=O)C(=C(C)C1=O)C\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CCC=C(C)C,non-mutagenic
9003-53-6,C[C@H](CCc1ccccc1)c2ccccc2,non-mutagenic
119631-01-5,Cc1ccc2nc3cc(C)c(N)cc3nc2c1N,mutagenic
67-68-5,CS(=O)C,non-mutagenic
613-93-4,CNC(=O)c1ccccc1,non-mutagenic
3570-75-0,[O-][N+](=O)c1oc(cc1)c2csc(NNC=O)n2,mutagenic
110-71-4,COCCOC,mutagenic
78448-09-6,Oc1cccc2c1ccc3[nH]c4ccc5ccccc5c4c23,mutagenic
812-00-0,COP(=O)(O)O,non-mutagenic
123-86-4,CCCCOC(=O)C,non-mutagenic
2227-17-0,ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,mutagenic
88598-57-6,[O-][N+](=O)c1ccc2ccc3c4CCCCc4cc5ccc1c2c35,mutagenic
530-78-9,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,non-mutagenic
824-94-2,COc1ccc(CCl)cc1,non-mutagenic
632-21-3,ClC(Cl)C(=O)C(Cl)Cl,mutagenic
109897-80-5,OC1C(O)c2cc3ccc(cc3cc2CC1=O)[N+](=O)[O-],non-mutagenic
NOCAS_M112,CC[C@H]1CO1,mutagenic
146177-62-0,Cc1nc2c(C)c(C)c3c(nc(N)n3C)c2nc1C,mutagenic
16783-47-4,C=CN=Nc1ccccc1,mutagenic
NOCAS_M328,CN1C[C@@H](c2ccccc2)c3cccc(N)c3C1,non-mutagenic
55804-66-5,CCOC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,non-mutagenic
20426-12-4,Oc1ccc(\C=C\C(=O)c2ccccc2)cc1,non-mutagenic
35144-55-9,OC(=O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,non-mutagenic
533-73-3,Oc1ccc(O)c(O)c1,mutagenic
123-39-7,CNC=O,non-mutagenic
163275-60-3,Fc1cccc2c1ccc3cccnc23,mutagenic
52278-77-0,NC1=NC(=O)N(C=C1O)C2CC(O)C(CO)O2,non-mutagenic
102791-34-4,[O-][N+](=O)c1ccc2ccc3cccc4C(=O)Oc1c2c34,mutagenic
142713-67-5,CC(NCc1ccccc1)C(=O)NCc2ccccc2,non-mutagenic
83-26-1,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,non-mutagenic
99-51-4,Cc1ccc(cc1C)[N+](=O)[O-],mutagenic
4803-27-4,Cc1ccc2C(=O)N3C=C(CC3C(O)Nc2c1O)\C=C\C(=O)N,mutagenic
NOCAS_M451,COC(=C1[C@H](C(=C(C)N=C1C)C(=O)OCC(=O)C)c2ccccc2[N+](=O)[O-])O,non-mutagenic
110004-65-4,CS(=O)(=O)Nc1ccc(Nc2c3ccc(cc3nc4cc(ccc24)N=N#N)N=N#N)cc1,mutagenic
606-31-5,[O-][N+](=O)c1cccc(c1C=O)[N+](=O)[O-],mutagenic
88488-97-5,Oc1ccc2c(c1)c3ccccc3c4cc5ccccc5cc24,mutagenic
60032-80-6,C1CCc2c(C1)cc3c4ccccc4cc5c6ccccc6c2c35,mutagenic
117549-85-6,N\C(=N/OC1OC(C(O)C(O)C1O)C(=O)O)\c2ccccc2,non-mutagenic
66357-59-3,CN\C(=C\[N+](=O)[O-])\NCCSCc1oc(CN(C)C)cc1,non-mutagenic
118745-15-6,O=Nc1c2ccccc2c3ccc4cccc5ccc1c3c45,mutagenic
50-79-3,OC(=O)c1cc(Cl)ccc1Cl,non-mutagenic
83435-67-0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C2Cc3ccccc3C2,non-mutagenic
13177-31-6,[O-][N+](=O)c1cccc2c3cccc4cccc(c12)c34,mutagenic
39720-27-9,CC(=O)Oc1ccc(CCl)cc1,mutagenic
315-30-0,Oc1[nH]cnc2nncc12,non-mutagenic
95-55-6,Nc1ccccc1O,mutagenic
26541-51-5,O=NN1CCSCC1,mutagenic
1838-94-4,CC1(CO1)C=C,non-mutagenic
33448-26-9,CNC1Cc2cccc3cccc(C1)c23,mutagenic
75586-69-5,C[n+]1c2ccccc2cc3cc(N)ccc13,mutagenic
84498-34-0,Oc1cc2ccccc2c3ccc4ccccc4c13,non-mutagenic
91897-48-2,CN1CC(=C[C@@H]2[C@H]1Cc3cn(CC=C)c4cccc2c34)CO,mutagenic
4261-14-7,Nc1ncnc2c1ncn2Cc3ccccc3,mutagenic
25834-80-4,Nc1ccc(Cc2ccc(N)c(Cc3ccc(N)cc3)c2)cc1,mutagenic
542-56-3,CC(C)CON=O,mutagenic
106871-13-0,Cc1ccc(cc1N(CCCl)CCCl)C(O)(P(=O)(O)O)P(=O)(O)O,mutagenic
7492-66-2,CCOC(OCC)\C=C(\C)/CCC=C(C)C,non-mutagenic
94-58-6,CCCc1ccc2OCOc2c1,non-mutagenic
93957-55-2,CC(C)n1c(\C=C\[C@H](O)C[C@@H](O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13,non-mutagenic
53340-16-2,CC[N+](=C1C=CC2=Nc3c(OC2=C1)cc(N)c4ccccc34)CC,mutagenic
2243-61-0,Nc1ccc(N)c2ccccc12,mutagenic
20589-85-9,Cl\C=C(/Cl)\C(Cl)Cl,mutagenic
637-07-0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,non-mutagenic
54749-90-5,OCC(O)C(O)C(O)C(NC(=O)N(CCCl)N=O)C=O,mutagenic
20324-66-7,Cc1cc(O)c2C(=O)c3c(O)cc(O)c(O)c3C(=O)c2c1,mutagenic
108-46-3,Oc1cccc(O)c1,non-mutagenic
17526-24-8,CC(=O)OCc1c2ccccc2cc3c1ccc4ccccc34,mutagenic
54827-17-7,Cc1cc(cc(C)c1N)c2cc(C)c(N)c(C)c2,non-mutagenic
85-33-6,CC(=C)c1ccc(C)c2ccc(C=O)c2c1,mutagenic
144425-09-2,COc1ccc2cc(c3C=CC(=O)Oc3c2c1)[N+](=O)[O-],mutagenic
109237-00-5,CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,non-mutagenic
50-30-6,OC(=O)c1c(Cl)cccc1Cl,non-mutagenic
118995-84-9,CC(C)(C)NC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,non-mutagenic
556-08-1,CC(=O)Nc1ccc(cc1)C(=O)O,non-mutagenic
78-11-5,[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],non-mutagenic
699-18-3,[O-][N+](=O)\C=C\c1occc1,non-mutagenic
2880-58-2,COC1=CC(=O)C=CC1=O,non-mutagenic
115459-65-9,[O-][N+](=O)c1ccc(cc1)C(=O)OC[C@H]2CO2,mutagenic
55936-77-1,CN(OC(=O)C)c1ccc(cc1)N=Nc2ccccc2,mutagenic
17627-75-7,COc1ccc(\C=C\C)c(OC)c1,non-mutagenic
199536-65-7,ClC1=C(CBr)COC1=O,mutagenic
116530-07-5,Cc1cccc2ccc(cc12)[N+](=O)[O-],mutagenic
NOCAS_M172,O[C@@H]1CCO[P@](=O)(N1)N(CCCl)CCCl,mutagenic
931-97-5,OC1(CCCCC1)C#N,non-mutagenic
69839-83-4,ONC(=O)c1ccc(O)c(O)c1,mutagenic
5845-67-0,CC(C)CC1NC(=O)CNC1=O,non-mutagenic
103-30-0,C(=C\c1ccccc1)/c2ccccc2,non-mutagenic
51857-25-1,Cc1c(cc(cc1[N+](=O)[O-])N=[N+]([O-])c2cc(c(C)c(c2)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],mutagenic
136112-70-4,Nc1nc(nc2c1ncn2c3ccc(cc3)[N+](=O)[O-])c4ccc(cc4)[N+](=O)[O-],mutagenic
608-71-9,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,non-mutagenic
57018-52-7,C[C@@H](O)COC(C)(C)C,mutagenic
50-76-0,CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@@H](NC5=O)C(C)C)c4N=C23)C)[C@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C1=O,non-mutagenic
20917-49-1,O=NN1CCCCCCC1,mutagenic
80-09-1,Oc1ccc(cc1)S(=O)(=O)c2ccc(O)cc2,non-mutagenic
3237-50-1,OC1(O)C(=O)NC(=O)NC1=O,non-mutagenic
53716-49-7,CC(C(=O)O)c1ccc2c(c1)[nH]c3ccc(Cl)cc23,non-mutagenic
NOCAS_M557,CC[C@@H](CO)[N+](=O)[O-],non-mutagenic
116505-53-4,OC(=O)CCCc1ccc(NCCCl)cc1,mutagenic
106-43-4,Cc1ccc(Cl)cc1,non-mutagenic
15826-37-6,OC(COc1cccc2OC(=CC(=O)c12)C(=O)O)COc3cccc4OC(=CC(=O)c34)C(=O)O,non-mutagenic
191861-19-5,Fc1cc2cccnc2c3ncccc13,mutagenic
235760-37-9,Cc1cc(C)c2nsnc2c1N,mutagenic
105361-85-1,ONc1cccc(c1)c2ccccc2,non-mutagenic
81-16-3,Nc1ccc2ccccc2c1S(=O)(=O)O,mutagenic
15307-79-6,OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,non-mutagenic
133-32-4,OC(=O)CCCc1c[nH]c2ccccc12,non-mutagenic
106589-49-5,C1Cc2ccc3nc4ccc5ccccc5c4cc3c2C=C1,mutagenic
91254-93-2,Oc1cc2c(ccc3ccc4cccc1c4c23)[N+](=O)[O-],mutagenic
88-06-2,Oc1c(Cl)cc(Cl)cc1Cl,non-mutagenic
534-22-5,Cc1occc1,non-mutagenic
124-02-7,C=CCNCC=C,non-mutagenic
534-52-1,Cc1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],non-mutagenic
10396-68-6,OC1COC(Nc2ccc(cc2)C(=O)O)C(O)C1O,non-mutagenic
129833-03-0,CC(=O)C1(C)OC12C(=O)C=Cc3ccccc23,non-mutagenic
16354-52-2,CCc1c2ccccc2c(CC)c3c1ccc4ccccc34,non-mutagenic
1072-83-9,CC(=O)c1ccc[nH]1,mutagenic
17626-02-7,COc1cc(N)c(OC)cc1N,mutagenic
262-20-4,O1c2ccccc2Sc3ccccc13,non-mutagenic
257948-44-0,[O-][N+](=O)c1ccc2c(c1)c3nc4ccccc4c5c6ccccc6nc2c35,mutagenic
7213-59-4,COc1cc2C(=O)c3cc(C)cc(O)c3C(=O)c2c(O)c1O,mutagenic
1121-55-7,C=Cc1cccnc1,non-mutagenic
113-98-4,CC1(C)S[C@@H]2[C@@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,non-mutagenic
1606-67-3,Nc1ccc2ccc3cccc4ccc1c2c34,mutagenic
5323-95-5,CCCCCC[C@H](O)C\C=C/CCCCCCCC(=O)O,non-mutagenic
67616-44-8,OCCSN=O,mutagenic
3844-63-1,O=NN1CCNC1=O,mutagenic
41340-25-4,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,non-mutagenic
590-21-6,C\C=C\Cl,mutagenic
573-58-0,Nc1c(cc(c2ccccc12)S(=O)(=O)O)N=Nc3ccc(cc3)c4ccc(cc4)N=Nc5cc(c6ccccc6c5N)S(=O)(=O)O,mutagenic
NOCAS_M253,[O-][N+](=O)c1ccc(OC[C@H]2CO2)cc1,mutagenic
239-35-0,c1ccc2c(c1)ccc3c4ccccc4sc23,mutagenic
6358-23-2,Oc1ccccc1Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-],mutagenic
61695-74-7,C1O[C@@H]1c2ccc3ccc4cccc5ccc2c3c45,mutagenic
79-46-9,CC(C)[N+](=O)[O-],mutagenic
1319-69-3,OCC(O)COP(=O)(O)O,non-mutagenic
1401-55-4,Oc1cc(cc(O)c1O)C(=O)OCC2OC(OC(=O)c3cc(O)c(OC(=O)c4cc(O)c(O)c(O)c4)c(O)c3)C(OC(=O)c5cc(O)c(O)c(O)c5)C(OC(=O)c6cc(O)c(O)c(O)c6)C2OC(=O)c7cc(O)c(O)c(O)c7,non-mutagenic
55-18-5,CCN(CC)N=O,mutagenic
100-19-6,CC(=O)c1ccc(cc1)[N+](=O)[O-],mutagenic
69866-21-3,COc1c(O)c2N(CCc2c3cc([nH]c13)C(=O)N4CCc5c4c(O)c(OC)c6[nH]c(cc56)C(=O)N7CC8CC89C7=CC(=O)c%10[nH]cc(C)c9%10)C(=O)N,non-mutagenic
128753-82-2,COC12OOC1(C)Oc3ccccc23,mutagenic
2208-41-5,COc1cc2c(CCNC(=O)C)c[nH]c2cc1O,non-mutagenic
39482-21-8,C[Si](C)(C)CN(N=O)C(=O)N,mutagenic
51483-40-0,ClC(CBr)CBr,mutagenic
620-89-3,Cc1ccc(Nc2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
NOCAS_M555,CC(C)OC(=O)C[C@@](O)(CC(=O)O)C(=O)O,non-mutagenic
134-03-2,OC[C@H](O)[C@H]1OC(=C(O)C1=O)O,non-mutagenic
NOCAS_M27,O[C@H]1C=C2c3ccc4ccccc4c3c5cccc([C@@H]1O)c25,mutagenic
55738-54-0,CN(C)CNc1oc(\C=C\c2oc(cc2)[N+](=O)[O-])nn1,mutagenic
57-57-8,O=C1CCO1,mutagenic
65-45-2,NC(=O)c1ccccc1O,non-mutagenic
15104-03-7,CC1CCN(CC1)N=O,mutagenic
18715-54-3,C[Si](C)(CCCOCC1CO1)c2ccc(cc2)[Si](C)(C)CCCOCC3CO3,mutagenic
NOCAS_M205,CC(C)(C)OC[C@H]1CO1,mutagenic
89-75-8,ClC(=O)c1ccc(Cl)cc1Cl,mutagenic
105-67-9,Cc1ccc(O)c(C)c1,mutagenic
6098-44-8,CC(=O)ON(C(=O)C)c1ccc2c(Cc3ccccc23)c1,mutagenic
2432-99-7,NCCCCCCCCCCC(=O)O,non-mutagenic
689-98-5,NCCCl,mutagenic
1127-45-3,Oc1cccc2ccc[n+]([O-])c12,non-mutagenic
26227-73-6,CCCCc1ccc(cc1)\N=C/c2ccc(OC)cc2,mutagenic
83-67-0,CN1C(=O)NC(=O)c2c1ncn2C,non-mutagenic
19213-09-3,CC(O)CC(=O)Nc1ccc(O)cc1,non-mutagenic
62-23-7,OC(=O)c1ccc(cc1)[N+](=O)[O-],mutagenic
5711-16-0,CC1CC23CCC4C(C)(CCCC4(C)C(=O)O)C2CCC1(O)C3,non-mutagenic
765-87-7,O=C1CCCCC1=O,mutagenic
6728-26-3,CCC\C=C\C=O,mutagenic
158729-25-0,[O-][N+](=O)c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,non-mutagenic
